timestamp_iso,temp_C,hum_aire_pct,rssi_dBm,snr_dB,label
2025-12-02T17:12:00.406597,20.9,48.2,-91.0,9.0,0
2025-12-02T17:12:06.116689,20.9,48.2,-89.0,8.0,0
2025-12-02T17:12:11.826879,20.9,48.2,-89.0,8.0,0
2025-12-02T17:12:17.536966,20.9,48.2,-91.0,9.0,0
2025-12-02T17:12:23.247365,20.9,48.2,-90.0,8.0,0
2025-12-02T17:12:28.957235,20.9,48.2,-90.0,9.0,0
2025-12-02T17:12:34.667172,20.9,48.2,-81.0,9.0,1
2025-12-02T17:12:40.377540,20.9,48.2,-79.0,9.0,1
2025-12-02T17:12:46.087328,20.9,48.2,-81.0,9.0,1
2025-12-02T17:12:51.797512,20.9,48.2,-76.0,9.0,1
2025-12-02T17:12:57.506869,20.9,48.2,-76.0,9.0,1
2025-12-02T17:13:03.215992,20.9,48.2,-78.0,9.0,1
2025-12-02T17:13:08.924998,20.9,48.2,-75.0,8.0,1
2025-12-02T17:13:14.633854,20.9,48.1,-95.0,9.0,1
2025-12-02T17:13:20.343102,20.9,48.1,-80.0,8.0,1
2025-12-02T17:13:26.052400,20.9,48.1,-76.0,9.0,1
2025-12-02T17:13:31.761481,20.9,48.2,-81.0,9.0,1
2025-12-02T17:13:37.470789,20.9,48.2,-80.0,9.0,1
2025-12-02T17:13:43.179793,20.9,48.1,-81.0,9.0,1
2025-12-02T17:13:48.888890,20.9,48.1,-81.0,9.0,1
2025-12-02T17:13:54.597954,20.9,48.1,-78.0,9.0,1
2025-12-02T17:14:00.307124,20.9,48.1,-78.0,9.0,1
2025-12-02T17:14:06.016359,20.9,48.1,-78.0,9.0,1
2025-12-02T17:14:11.725074,20.9,48.1,-75.0,8.0,1
2025-12-02T17:14:17.435712,20.9,48.2,-76.0,9.0,1
2025-12-02T17:14:23.145631,20.9,48.1,-77.0,8.0,1
2025-12-02T17:14:28.855790,20.9,48.1,-75.0,8.0,1
2025-12-02T17:14:34.565934,20.9,48.1,-76.0,9.0,1
2025-12-02T17:14:40.275947,20.9,48.1,-76.0,9.0,1
2025-12-02T17:14:45.986016,20.9,48.1,-75.0,8.0,1
2025-12-02T17:14:51.696398,20.9,48.1,-75.0,8.0,1
2025-12-02T17:14:57.406410,21.0,48.1,-75.0,8.0,1
2025-12-02T17:15:03.116488,21.0,47.8,-75.0,8.0,1
2025-12-02T17:15:08.826356,21.0,47.8,-80.0,9.0,1
2025-12-02T17:15:14.536738,21.0,47.8,-75.0,9.0,1
2025-12-02T17:15:20.246771,21.0,47.7,-71.0,9.0,1
2025-12-02T17:15:25.956656,21.0,47.7,-85.0,8.0,1
2025-12-02T17:15:31.665967,21.0,47.6,-81.0,9.0,1
2025-12-02T17:15:37.374821,21.0,47.5,-69.0,9.0,1
